source,bbvar,nblocks,flux_mean,flux_std,flux_min,flux_max,nearby_count,nfft_peaks
J0110.1+4151,-0.0,1,0.0,0.0,0.0,0.0,5,2
J0110.2+6805,48.95269095385447,3,1.0,0.816496580927726,0.0,2.0,5,2
J0110.3-0428,136.47918140921922,6,2.5,1.707825127659933,0.0,5.0,5,2
J0110.6+0415,68.94970562225143,7,3.0,2.0,0.0,6.0,5,2
J0110.8+4345,0.0003680069021356758,1,0.0,0.0,0.0,0.0,5,2
J0110.8-1255,77.69820188378361,6,2.5,1.707825127659933,0.0,5.0,5,2
J0111.4+0534,3.1964011939782324,2,0.5,0.5,0.0,1.0,5,2
J0111.4-7304,27.583720211445353,3,1.0,0.816496580927726,0.0,2.0,5,2
J0111.5+3442,64.32983313826449,5,2.0,1.4142135623730951,0.0,4.0,5,2
J0112.1+2244,3079.2623508005718,51,25.0,14.719601443879744,0.0,50.0,5,3
J0112.1-0322,151.18901312123973,8,3.5,2.29128784747792,0.0,7.0,5,2
J0112.2-6636,216.48008033185167,11,5.0,3.1622776601683795,0.0,10.0,5,2
J0112.4-2538,0.0007977105742611457,1,0.0,0.0,0.0,0.0,5,2
J0112.5+7121,-0.0,1,0.0,0.0,0.0,0.0,5,3
J0112.6-0650,1.5359342796728015e-05,1,0.0,0.0,0.0,0.0,5,2
J0112.6-3159,0.5555861008876093,2,0.5,0.5,0.0,1.0,5,2
J0112.6-7506,0.000622316263616085,1,0.0,0.0,0.0,0.0,5,3
J0112.8+3208,16954.440235779766,64,31.5,18.472953201911167,0.0,63.0,5,3
J0112.8-0253,1.5233620590733565,3,1.0,0.816496580927726,0.0,2.0,5,2
J0113.2-3552,283.2609314907539,10,4.5,2.8722813232690143,0.0,9.0,5,2
J0113.5+4948,620.8926077108172,10,4.5,2.8722813232690143,0.0,9.0,5,3
J0113.7+0223,3421.437130529217,29,14.0,8.366600265340756,0.0,28.0,5,2
J0113.8+6418,45.42477845126405,3,1.0,0.816496580927726,0.0,2.0,5,2
J0113.9+1322,109.70904577070343,6,2.5,1.707825127659933,0.0,5.0,5,2
J0113.9+6337,69.07432334819623,4,1.5,1.118033988749895,0.0,3.0,5,2
J0114.1+1224,31.26199891779521,3,1.0,0.816496580927726,0.0,2.0,5,2
J0114.9+1326,129.5202202635478,8,3.5,2.29128784747792,0.0,7.0,5,2
J0115.0+2620,0.0012614280153684376,1,0.0,0.0,0.0,0.0,5,2
J0115.0-3359,36.50064381270499,3,1.0,0.816496580927726,0.0,2.0,5,2
J0115.2-0128,1315.7281416721294,18,8.5,5.188127472091127,0.0,17.0,5,2
J0115.4-2916,2.6372837303131433,5,2.0,1.4142135623730951,0.0,4.0,5,2
J0115.4-3048,53.60865120573908,3,1.0,0.816496580927726,0.0,2.0,5,2
J0115.6-5653,6.153018165183923,2,0.5,0.5,0.0,1.0,5,2
J0115.7+0356,525.650808540206,16,7.5,4.6097722286464435,0.0,15.0,5,2
J0115.8+2520,317.8047195383077,9,4.0,2.581988897471611,0.0,8.0,5,2
J0115.9-2745,0.41846658732433895,2,0.5,0.5,0.0,1.0,5,2
J0116.0-1136,647.7921984368345,14,6.5,4.031128874149275,0.0,13.0,5,3
J0116.2-6153,0.004099139012396336,1,0.0,0.0,0.0,0.0,5,2
J0116.4-2814,0.0004286788680474274,1,0.0,0.0,0.0,0.0,5,2
J0116.6+6914,27.413272571620837,3,1.0,0.816496580927726,0.0,2.0,5,2
J0117.4+5746,-0.0,1,0.0,0.0,0.0,0.0,5,2
J0117.4-2443,34.03642621679262,2,0.5,0.5,0.0,1.0,5,2
J0117.6+1424,48.92324257761908,5,2.0,1.4142135623730951,0.0,4.0,5,2
J0117.7+5922,129.07357094734425,7,3.0,2.0,0.0,6.0,5,2
J0117.7-2111,878.8913077965784,21,10.0,6.0553007081949835,0.0,20.0,5,3
J0117.9+0312,1304.5096653102012,17,8.0,4.898979485566356,0.0,16.0,5,2
J0117.9-1551,24.385311097716887,3,1.0,0.816496580927726,0.0,2.0,5,2
J0118.4-6006,72.04387900448081,4,1.5,1.118033988749895,0.0,3.0,5,3
J0118.7-0848,228.7724662895323,11,5.0,3.1622776601683795,0.0,10.0,5,2
J0118.9-1458,6.05685288386303,2,0.5,0.5,0.0,1.0,5,3
J0118.9-2141,1702.077492781998,32,15.5,9.233092656309694,0.0,31.0,5,3
J0119.7+4158,0.0002686824149122913,1,0.0,0.0,0.0,0.0,5,2
J0119.7-7944,1.4892673236843734e-05,1,0.0,0.0,0.0,0.0,5,2
J0119.8-5357,352.88386914037414,15,7.0,4.320493798938574,0.0,14.0,5,2
J0120.0+0504,439.0605655175554,13,6.0,3.7416573867739413,0.0,12.0,5,2
J0120.4-2701,83.66770616214126,5,2.0,1.4142135623730951,0.0,4.0,5,3
J0121.4-7216,5.929930389500726,2,0.5,0.5,0.0,1.0,5,2
J0121.5+7906,6.681242117254158,2,0.5,0.5,0.0,1.0,5,2
J0121.7+5155,0.00031459335866657057,1,0.0,0.0,0.0,0.0,5,2
J0121.8+1148,5.981220356466054,4,1.5,1.118033988749895,0.0,3.0,5,2
J0121.8-3916,11.785618464407406,2,0.5,0.5,0.0,1.0,5,2
J0122.1-3004,8.942932296918116e-07,1,0.0,0.0,0.0,0.0,5,2
J0122.3+3700,-0.0,1,0.0,0.0,0.0,0.0,5,2
J0122.4+1035,-0.0,1,0.0,0.0,0.0,0.0,5,2
J0122.4-1509,-0.0,1,0.0,0.0,0.0,0.0,5,2
J0123.1+3421,2.932541060856366,2,0.5,0.5,0.0,1.0,5,2
J0123.3-3703,8.638715793852395,3,1.0,0.816496580927726,0.0,2.0,5,2
J0123.6+4210,9.11648630814236,3,1.0,0.816496580927726,0.0,2.0,5,2
J0123.7+3037,1035.3367695786142,13,6.0,3.7416573867739413,0.0,12.0,5,2
J0123.7-2310,43.598928524399525,3,1.0,0.816496580927726,0.0,2.0,5,2
J0123.7-4129,0.00012721365436618726,1,0.0,0.0,0.0,0.0,5,2
J0124.1+6338,0.0004018411709694192,1,0.0,0.0,0.0,0.0,5,2
J0124.9-0625,20.923138466391833,2,0.5,0.5,0.0,1.0,5,3
J0125.2-5112,1127.0404997378619,23,11.0,6.6332495807108,0.0,22.0,5,2
J0125.3-0002,128.40848523278316,6,2.5,1.707825127659933,0.0,5.0,5,2
J0125.3-2548,146.50245287883706,10,4.5,2.8722813232690143,0.0,9.0,5,3
J0125.8+2605,0.0005768863525190682,1,0.0,0.0,0.0,0.0,5,2
J0125.8-6304,-0.0,1,0.0,0.0,0.0,0.0,5,2
J0125.8-6349,0.0006715233948852983,1,0.0,0.0,0.0,0.0,5,2
J0126.0-2222,383.99945136258566,10,4.5,2.8722813232690143,0.0,9.0,5,2
J0126.1-6745,8.132527906923315e-05,1,0.0,0.0,0.0,0.0,5,2
J0126.6-1558,23.909847734322625,4,1.5,1.118033988749895,0.0,3.0,5,2
J0126.8+2412,58.656575214212126,5,2.0,1.4142135623730951,0.0,4.0,5,2
J0127.0+3309,340.9731774462091,7,3.0,2.0,0.0,6.0,5,2
J0127.2+0324,65.30659407997311,4,1.5,1.118033988749895,0.0,3.0,5,2
J0127.2-0821,-0.0,1,0.0,0.0,0.0,0.0,5,2
J0127.3-0147,4.577459094434744e-06,1,0.0,0.0,0.0,0.0,5,2
J0127.3-4814,33.70775335031925,3,1.0,0.816496580927726,0.0,2.0,5,2
J0127.9+4857,281.43232399268464,12,5.5,3.452052529534663,0.0,11.0,5,2
J0128.1+2614,16.001339473396,2,0.5,0.5,0.0,1.0,5,2
J0128.1-1722,265.05864419439933,14,6.5,4.031128874149275,0.0,13.0,5,2
J0128.2+5715,-0.0,1,0.0,0.0,0.0,0.0,5,3
J0128.3+4401,27.60902918036936,2,0.5,0.5,0.0,1.0,5,3
J0128.5+4440,43.3937128155269,3,1.0,0.816496580927726,0.0,2.0,5,2
J0128.5-4625,0.00024369077027586172,1,0.0,0.0,0.0,0.0,5,2
J0128.6+7538,17.335160202929046,2,0.5,0.5,0.0,1.0,5,2
J0128.7+6644,0.0003293842601124197,1,0.0,0.0,0.0,0.0,5,2
J0129.6+3437,0.0005284277722239494,1,0.0,0.0,0.0,0.0,5,2
J0129.8+1445,173.75391381499787,8,3.5,2.29128784747792,0.0,7.0,5,2
J0129.8+6319,30.601875730219035,3,1.0,0.816496580927726,0.0,2.0,5,2
J0130.4-2129,0.0005813515745103359,1,0.0,0.0,0.0,0.0,5,2
J0130.6+1844,28.304467078811257,2,0.5,0.5,0.0,1.0,5,2
J0131.2+6120,103.73039594464524,6,2.5,1.707825127659933,0.0,5.0,5,2
J0131.3+5547,-0.0,1,0.0,0.0,0.0,0.0,5,2
J0131.7-5348,153.87989550013492,7,3.0,2.0,0.0,6.0,5,2
J0132.3-0946,137.43175830944165,8,3.5,2.29128784747792,0.0,7.0,5,2
J0132.6-1654,1657.8708951924627,32,15.5,9.233092656309694,0.0,31.0,5,3
J0132.7-0805,5.17324636832921,2,0.5,0.5,0.0,1.0,5,2
J0132.8-4412,0.0007104193791747093,1,0.0,0.0,0.0,0.0,5,2
J0132.9+5930,87.45166080604304,4,1.5,1.118033988749895,0.0,3.0,5,2
J0133.1+4323,23.506201043925074,3,1.0,0.816496580927726,0.0,2.0,5,2
J0133.1-5200,7005.493444610713,60,29.5,17.318102282486574,0.0,59.0,5,3
J0133.2-4534,0.005954564568156684,2,0.5,0.5,0.0,1.0,5,2
J0133.6-3409,0.10986953981717118,2,0.5,0.5,0.0,1.0,5,2
J0133.6-4258,9.531514476392744,2,0.5,0.5,0.0,1.0,5,2
J0133.8-5527,32.13130909471613,3,1.0,0.816496580927726,0.0,2.0,5,2
J0134.3+7453,-0.0,1,0.0,0.0,0.0,0.0,5,2
J0134.4-3843,246.99204785064398,10,4.5,2.8722813232690143,0.0,9.0,5,2
J0134.5+2638,0.0014559156261384487,1,0.0,0.0,0.0,0.0,5,2
J0134.6-4231,74.77152819673239,4,1.5,1.118033988749895,0.0,3.0,5,2
J0135.1+0254,0.00014449164184782148,1,0.0,0.0,0.0,0.0,5,2
J0135.2+5337,0.00039552866655867547,1,0.0,0.0,0.0,0.0,5,2
J0135.2+6343,0.0008059383108047768,1,0.0,0.0,0.0,0.0,5,2
J0135.3-2728,143.38062192621015,4,1.5,1.118033988749895,0.0,3.0,5,2
J0136.2-4708,0.08549621074109126,2,0.5,0.5,0.0,1.0,5,2
J0136.4+6911,28.114677262475197,3,1.0,0.816496580927726,0.0,2.0,5,2
J0136.5+3906,140.7673411738433,6,2.5,1.707825127659933,0.0,5.0,5,2
J0136.6+3130,81.28566647667091,4,1.5,1.118033988749895,0.0,3.0,5,2
J0136.8+2032,11.904407099002128,2,0.5,0.5,0.0,1.0,5,3
J0137.0+4751,3566.6349728200344,49,24.0,14.142135623730951,0.0,48.0,5,3
J0137.3-3240,-0.0,1,0.0,0.0,0.0,0.0,5,2
J0137.5+0847,266.7041111169982,16,7.5,4.6097722286464435,0.0,15.0,5,2
J0137.5-0631,6.121704253314476,2,0.5,0.5,0.0,1.0,5,2
J0137.6-2430,1168.3853452736396,25,12.0,7.211102550927978,0.0,24.0,5,3
J0137.9+5814,50.40933352007414,4,1.5,1.118033988749895,0.0,3.0,5,2
J0138.0+2247,31.93585647221653,3,1.0,0.816496580927726,0.0,2.0,5,2
J0138.4+6820,-0.0,1,0.0,0.0,0.0,0.0,5,2
J0138.5+3931,157.08538078312586,6,2.5,1.707825127659933,0.0,5.0,5,2
J0138.5-4613,27.117359848438923,3,1.0,0.816496580927726,0.0,2.0,5,3
J0138.6+2923,118.28783181464246,4,1.5,1.118033988749895,0.0,3.0,5,3
J0139.0+2602,0.0018568802624940872,1,0.0,0.0,0.0,0.0,5,2
J0139.2-1707,169.80255257383087,10,4.5,2.8722813232690143,0.0,9.0,5,2
J0139.4-2228,3.4274918634436062,2,0.5,0.5,0.0,1.0,5,2
J0139.5+6457,0.0003691650927066803,1,0.0,0.0,0.0,0.0,5,3
J0139.7+8737,28.371328948575183,2,0.5,0.5,0.0,1.0,5,2
J0140.2+7054,0.0008623851908851066,1,0.0,0.0,0.0,0.0,5,2
J0140.3+5115,0.0008514161199855153,1,0.0,0.0,0.0,0.0,5,2
J0140.5-4730,0.0004204985843898612,1,0.0,0.0,0.0,0.0,5,2
J0140.7-0759,37.1126731165198,3,1.0,0.816496580927726,0.0,2.0,5,2
J0141.4-0929,2207.3372864418543,22,10.5,6.34428877022476,0.0,21.0,5,3
J0142.6-0544,0.00027402191517467145,1,0.0,0.0,0.0,0.0,5,2
J0142.8+6652,10.837613597111158,2,0.5,0.5,0.0,1.0,5,2
J0143.1+5959,0.0019069433474214748,1,0.0,0.0,0.0,0.0,5,2
J0143.1-3622,940.88067397592,18,8.5,5.188127472091127,0.0,17.0,5,3
J0143.4-3159,55.77648470071563,4,1.5,1.118033988749895,0.0,3.0,5,2
J0143.7-5845,71.21255158373401,4,1.5,1.118033988749895,0.0,3.0,5,2
J0143.8+4947,70.03568319248035,5,2.0,1.4142135623730951,0.0,4.0,5,2
J0144.5+2705,920.3798871486064,25,12.0,7.211102550927978,0.0,24.0,5,2
J0145.0-2732,908.7503161521262,9,4.0,2.581988897471611,0.0,8.0,5,3
J0145.8+2322,24.683835464531512,3,1.0,0.816496580927726,0.0,2.0,5,2
J0145.9-6745,83.48899052497033,7,3.0,2.0,0.0,6.0,5,2
J0146.2+4606,0.001580545213073492,1,0.0,0.0,0.0,0.0,5,2
J0146.8-5202,188.43332414582403,11,5.0,3.1622776601683795,0.0,10.0,5,2
J0147.6-0825,222.04906645839347,8,3.5,2.29128784747792,0.0,7.0,5,2
J0147.7-6029,0.00024502802170900395,1,0.0,0.0,0.0,0.0,5,2
J0148.3+5202,-0.0,1,0.0,0.0,0.0,0.0,5,2
J0148.6+0127,13.420581024214016,2,0.5,0.5,0.0,1.0,5,2
J0149.0+6814,0.0007622313860338181,1,0.0,0.0,0.0,0.0,5,2
J0149.5-0735,2.5602799456366023,2,0.5,0.5,0.0,1.0,5,2
J0150.4+8601,21.528657344875683,2,0.5,0.5,0.0,1.0,5,2
J0150.5-3337,13.813300734454515,2,0.5,0.5,0.0,1.0,5,2
J0150.6+4848,0.0007561675291754,1,0.0,0.0,0.0,0.0,5,2
J0150.7-5448,46.89274096945826,4,1.5,1.118033988749895,0.0,3.0,5,2
J0151.1+0540,-0.0,1,0.0,0.0,0.0,0.0,5,2
J0151.5-3606,55.37680311118902,2,0.5,0.5,0.0,1.0,5,2
J0151.7+5456,84.67606641640339,5,2.0,1.4142135623730951,0.0,4.0,5,2
J0152.3+2206,184.19555502887476,9,4.0,2.581988897471611,0.0,8.0,5,2
J0152.3+3715,48.91526504565809,3,1.0,0.816496580927726,0.0,2.0,5,2
J0152.6+0147,41.77557763023839,4,1.5,1.118033988749895,0.0,3.0,5,2
J0152.7-4910,479.79729379997616,7,3.0,2.0,0.0,6.0,5,2
J0153.0-1108,1.0981166282604704,2,0.5,0.5,0.0,1.0,5,2
J0153.1+7517,31.886450481717475,4,1.5,1.118033988749895,0.0,3.0,5,2
J0153.2-1844,161.32427866161817,7,3.0,2.0,0.0,6.0,5,2
J0153.3+5416,0.0004813842133444268,1,0.0,0.0,0.0,0.0,5,2
J0153.4+7115,23.078995386215183,3,1.0,0.816496580927726,0.0,2.0,5,2
J0154.0+0824,146.46567652364888,7,3.0,2.0,0.0,6.0,5,2
J0154.2-0236,0.00034414906076563057,1,0.0,0.0,0.0,0.0,5,2
J0154.6-6604,1242.246372694573,15,7.0,4.320493798938574,0.0,14.0,5,3
J0155.0+4433,70.66098229107547,5,2.0,1.4142135623730951,0.0,4.0,5,2
J0155.0+4741,36.744794098905345,4,1.5,1.118033988749895,0.0,3.0,5,2
J0155.5+2920,0.0010243731435366499,1,0.0,0.0,0.0,0.0,5,2
J0155.5+6642,16.84375801783699,2,0.5,0.5,0.0,1.0,5,2
J0155.5-0621,0.006038865933987836,1,0.0,0.0,0.0,0.0,5,2
J0156.0+1503,-0.0,1,0.0,0.0,0.0,0.0,5,2
J0156.3-2419,31.84516238802871,3,1.0,0.816496580927726,0.0,2.0,5,2
J0156.4+3916,187.49377910988846,7,3.0,2.0,0.0,6.0,5,2
J0156.5-1758,623.0799892126217,12,5.5,3.452052529534663,0.0,11.0,5,2
J0156.7-4744,125.45842438088846,7,3.0,2.0,0.0,6.0,5,2
J0156.8+3203,52.2290503420636,4,1.5,1.118033988749895,0.0,3.0,5,2
J0156.9+4647,0.0012584135538418195,1,0.0,0.0,0.0,0.0,5,2
J0156.9-5302,83.13046696602392,8,3.5,2.29128784747792,0.0,7.0,5,2
J0157.0-3235,0.00035895343057745777,1,0.0,0.0,0.0,0.0,5,2
J0157.2+2101,0.00015977993484739272,1,0.0,0.0,0.0,0.0,5,2
J0157.7-4615,226.3166646190013,9,4.0,2.581988897471611,0.0,8.0,5,2
J0158.2+2514,-0.0,1,0.0,0.0,0.0,0.0,5,2
J0158.4-5005,1572.5687904485453,13,6.0,3.7416573867739413,0.0,12.0,5,2
J0158.6+0548,0.00023049507069572428,1,0.0,0.0,0.0,0.0,5,2
J0158.6-3932,85.9922209548382,5,2.0,1.4142135623730951,0.0,4.0,5,2
J0158.8+0102,-0.0,1,0.0,0.0,0.0,0.0,5,2
J0158.8-4252,0.014348367994898581,1,0.0,0.0,0.0,0.0,5,2
J0158.9+7037,-0.0,1,0.0,0.0,0.0,0.0,5,2
J0159.0+3312,23.529336734104902,3,1.0,0.816496580927726,0.0,2.0,5,2
J0159.2-4534,109.03563476988984,6,2.5,1.707825127659933,0.0,5.0,5,3
J0159.3+1257,218.21744341810347,12,5.5,3.452052529534663,0.0,11.0,5,3
J0159.5+1046,103.80528461530474,6,2.5,1.707825127659933,0.0,5.0,5,2
J0159.7-2741,112.69305044248449,7,3.0,2.0,0.0,6.0,5,2
J0159.8-2235,0.0001245513313392621,1,0.0,0.0,0.0,0.0,5,2
J0200.3-4109,0.015028189867734909,1,0.0,0.0,0.0,0.0,5,2
J0200.7+6738,0.0005938903341302648,1,0.0,0.0,0.0,0.0,5,2
J0200.9-6638,484.2002449620056,11,5.0,3.1622776601683795,0.0,10.0,5,2
J0201.0+0034,0.00031761605850988417,1,0.0,0.0,0.0,0.0,5,2
J0201.2-4346,4.787338594105069,6,2.5,1.707825127659933,0.0,5.0,5,2
J0201.4-1221,24.627884641838303,3,1.0,0.816496580927726,0.0,2.0,5,2
J0201.5+0300,0.0002575760390755022,1,0.0,0.0,0.0,0.0,5,2
J0202.2+3942,39.58526690881462,3,1.0,0.816496580927726,0.0,2.0,5,2
J0202.2-0603,12.343187261356036,2,0.5,0.5,0.0,1.0,5,2
J0202.3-3531,5.773552822496697e-06,1,0.0,0.0,0.0,0.0,5,2
J0202.4+0849,0.00024387539019699034,1,0.0,0.0,0.0,0.0,5,2
J0202.5+2944,196.8200577169797,5,2.0,1.4142135623730951,0.0,4.0,5,2
J0202.7+4205,88.19281555582445,6,2.5,1.707825127659933,0.0,5.0,5,2
J0202.8+3132,3.955168523361863e-05,1,0.0,0.0,0.0,0.0,5,2
J0202.8+4551,5.9877090393456456e-05,1,0.0,0.0,0.0,0.0,5,2
J0202.9-0247,52.51698878290896,5,2.0,1.4142135623730951,0.0,4.0,5,2
J0203.1-0226,2.781918111978655,3,1.0,0.816496580927726,0.0,2.0,5,2
J0203.2+8119,0.00026723669088823954,1,0.0,0.0,0.0,0.0,5,2
J0203.3-2507,1.2215140050866538,2,0.5,0.5,0.0,1.0,5,2
J0203.7+3042,1805.4216216889515,35,17.0,10.099504938362077,0.0,34.0,5,3
J0203.8+5412,-0.0,1,0.0,0.0,0.0,0.0,5,2
J0203.8+7232,417.6139286177621,11,5.0,3.1622776601683795,0.0,10.0,5,2
J0204.1-3334,0.16130594350302907,2,0.5,0.5,0.0,1.0,5,2
J0204.3+2416,0.5822520837424836,2,0.5,0.5,0.0,1.0,5,2
J0204.3-2920,0.19404948079726125,2,0.5,0.5,0.0,1.0,5,2
J0204.3-3141,-0.0,1,0.0,0.0,0.0,0.0,5,2
J0204.7+6653,0.0010304935276508331,1,0.0,0.0,0.0,0.0,5,2
J0204.9+1513,1224.9568604127562,19,9.0,5.477225575051661,0.0,18.0,5,3
J0204.9-1701,6012.457893086118,37,18.0,10.677078252031311,0.0,36.0,5,3
J0204.9-3436,0.00032402855686086696,1,0.0,0.0,0.0,0.0,5,2
J0205.2+3212,1143.2326910666604,30,14.5,8.65544144839919,0.0,29.0,5,3
J0205.2-3050,0.0009129784111792105,1,0.0,0.0,0.0,0.0,5,2
J0205.6+6449,249.192514335944,7,3.0,2.0,0.0,6.0,5,3
J0206.1-0957,0.013695242819970588,2,0.5,0.5,0.0,1.0,5,2
J0206.2+7610,33.424972005856034,3,1.0,0.816496580927726,0.0,2.0,5,2
J0206.4-1151,748.1800307919937,18,8.5,5.188127472091127,0.0,17.0,5,2
J0206.6+3829,11.681454195613638,5,2.0,1.4142135623730951,0.0,4.0,5,2
J0206.7-5748,37.252949431138404,3,1.0,0.816496580927726,0.0,2.0,5,2
J0206.9-5439,600.8512646921617,7,3.0,2.0,0.0,6.0,5,3
J0207.0-1830,1175.6880614136921,15,7.0,4.320493798938574,0.0,14.0,5,2
J0207.2-3857,24.15285504732219,3,1.0,0.816496580927726,0.0,2.0,5,2
J0207.5-2402,299.4632155100083,8,3.5,2.29128784747792,0.0,7.0,5,2
J0207.6-1049,167.76654507048607,7,3.0,2.0,0.0,6.0,5,2
J0207.9+0951,68.89886950773013,5,2.0,1.4142135623730951,0.0,4.0,5,3
J0208.0+2203,0.0008148943420565047,1,0.0,0.0,0.0,0.0,5,3
J0208.0-6839,-0.0,1,0.0,0.0,0.0,0.0,5,2
J0208.4-0047,0.0005170872900635004,1,0.0,0.0,0.0,0.0,5,2
J0208.6+3523,4.6100467443466187e-08,1,0.0,0.0,0.0,0.0,5,2
J0209.3+4449,12.134419695439547,2,0.5,0.5,0.0,1.0,5,2
J0209.3+5400,0.001884874789539026,1,0.0,0.0,0.0,0.0,5,2
J0209.3-5229,2109.8515134642075,22,10.5,6.34428877022476,0.0,21.0,5,2
J0209.9+2517,0.0006880763419303548,1,0.0,0.0,0.0,0.0,5,2
J0209.9+6434,291.29184169148857,5,2.0,1.4142135623730951,0.0,4.0,5,2
J0210.0+2637,0.00039863533493189607,1,0.0,0.0,0.0,0.0,5,2
J0210.1+7229,421.5620916966059,12,5.5,3.452052529534663,0.0,11.0,5,2
J0210.3-1446,82.36242033187882,4,1.5,1.118033988749895,0.0,3.0,5,2
J0210.7-5101,25722.149369673087,78,38.5,22.51480994071828,0.0,77.0,5,3
J0211.2+1051,2028.9608301241235,42,20.5,12.120918557051139,0.0,41.0,5,3
J0211.2-0645,13.536494887255003,2,0.5,0.5,0.0,1.0,5,2
J0211.4-8247,23.3568906961591,3,1.0,0.816496580927726,0.0,2.0,5,2
J0212.1-0220,57.37885804644179,2,0.5,0.5,0.0,1.0,5,2
J0212.1-2558,-0.0,1,0.0,0.0,0.0,0.0,5,2
J0212.2+5321,-0.0,1,0.0,0.0,0.0,0.0,5,2
J0212.5-3502,14.204812442896127,2,0.5,0.5,0.0,1.0,5,2
J0212.8-2718,0.0009854559320956469,1,0.0,0.0,0.0,0.0,5,2
J0212.9+2244,48.89313512496577,4,1.5,1.118033988749895,0.0,3.0,5,2
J0213.2-0503,0.0008143102879785147,1,0.0,0.0,0.0,0.0,5,2
J0213.2-8333,0.5092880934768438,2,0.5,0.5,0.0,1.0,5,2
J0213.7-7025,54.793639506813065,3,1.0,0.816496580927726,0.0,2.0,5,2
J0213.9-6950,-0.0,1,0.0,0.0,0.0,0.0,5,2
J0214.0-2416,24.392750208455254,2,0.5,0.5,0.0,1.0,5,2
J0214.2-4732,8.073135946467431,3,1.0,0.816496580927726,0.0,2.0,5,2
J0214.4+5144,-0.0,1,0.0,0.0,0.0,0.0,5,2
J0214.5-5822,0.010257902398052465,1,0.0,0.0,0.0,0.0,5,2
J0214.6-4334,0.28946882815238895,2,0.5,0.5,0.0,1.0,5,2
J0214.6-6149,119.57166212792504,5,2.0,1.4142135623730951,0.0,4.0,5,2
J0214.8-3715,119.24962843229645,10,4.5,2.8722813232690143,0.0,9.0,5,2
J0215.1+6149,-0.0,1,0.0,0.0,0.0,0.0,5,3
J0215.1-5328,0.00010497708714751752,1,0.0,0.0,0.0,0.0,5,2
J0215.2+7555,4.8486876766234275,2,0.5,0.5,0.0,1.0,5,2
J0215.2-1618,388.0849190233402,11,5.0,3.1622776601683795,0.0,10.0,5,2
J0215.4+6234,1.524016261100769e-05,1,0.0,0.0,0.0,0.0,5,2
J0215.9+0300,30.99169039219965,3,1.0,0.816496580927726,0.0,2.0,5,2
J0215.9+0522,31.86740237056739,3,1.0,0.816496580927726,0.0,2.0,5,2
J0216.1-4019,5.259047737758559,5,2.0,1.4142135623730951,0.0,4.0,5,2
J0216.5+5341,0.0012955503189004958,1,0.0,0.0,0.0,0.0,5,3
J0216.6+2314,10.540233740623478,2,0.5,0.5,0.0,1.0,5,2
J0216.6-1015,417.7337550369513,14,6.5,4.031128874149275,0.0,13.0,5,3
J0216.8-6636,73.95623185889723,6,2.5,1.707825127659933,0.0,5.0,5,2
J0217.0+0511,10.695997159811014,3,1.0,0.816496580927726,0.0,2.0,5,2
J0217.0-0822,39.11426196001656,4,1.5,1.118033988749895,0.0,3.0,5,2
J0217.2+0837,670.43145441877,18,8.5,5.188127472091127,0.0,17.0,5,2
J0217.4+7352,1015.5745726758207,20,9.5,5.766281297335398,0.0,19.0,5,3
J0217.6+6718,53.56164900227395,3,1.0,0.816496580927726,0.0,2.0,5,2
J0217.8+0144,2450.1373952919275,26,12.5,7.5,0.0,25.0,5,3
J0217.8-4724,800.1642402037323,7,3.0,2.0,0.0,6.0,5,2
J0218.1+4233,649.0881912942386,12,5.5,3.452052529534663,0.0,11.0,5,2
J0218.6-2306,247.45264097882006,7,3.0,2.0,0.0,6.0,5,2
J0218.7+2641,5.698867586545475e-05,1,0.0,0.0,0.0,0.0,5,2
J0218.9+3641,6841.766202641509,27,13.0,7.788880963698615,0.0,26.0,5,3
J0219.0+2444,20.216305171117654,3,1.0,0.816496580927726,0.0,2.0,5,2
J0219.1+6143,99.04684325855851,8,3.5,2.29128784747792,0.0,7.0,5,2
J0219.1-1723,379.04621393006545,10,4.5,2.8722813232690143,0.0,9.0,5,2
J0219.5+0724,47.34957283985818,4,1.5,1.118033988749895,0.0,3.0,5,2
J0219.7+6209,0.002067621797323227,1,0.0,0.0,0.0,0.0,5,3
J0219.9+6105,0.0005109991907374933,1,0.0,0.0,0.0,0.0,5,2
J0220.0-3001,30.073773890761572,3,1.0,0.816496580927726,0.0,2.0,5,2
J0220.4+3248,577.7953389591232,7,3.0,2.0,0.0,6.0,5,2
J0220.4+6304,64.35829814423573,5,2.0,1.4142135623730951,0.0,4.0,5,2
J0220.8-0841,0.00010070938475337243,1,0.0,0.0,0.0,0.0,5,2
J0221.1+3556,14146.614609240836,49,24.0,14.142135623730951,0.0,48.0,5,3
J0221.2-1312,0.0026763540954561904,1,0.0,0.0,0.0,0.0,5,2
J0221.2-6348,187.15848023753358,6,2.5,1.707825127659933,0.0,5.0,5,2
J0221.5+2514,15.267001507273505,2,0.5,0.5,0.0,1.0,5,2
J0221.9-1615,960.0680144478607,18,8.5,5.188127472091127,0.0,17.0,5,3
J0222.6+4302,3775.334012824945,36,17.5,10.388294694831615,0.0,35.0,5,3
J0222.6+5016,1.0169767243326788,2,0.5,0.5,0.0,1.0,5,2
J0223.0+6821,-0.0,1,0.0,0.0,0.0,0.0,5,2
J0223.1-1118,19.099608605528072,5,2.0,1.4142135623730951,0.0,4.0,5,2
J0223.3-3444,26.22222016872712,3,1.0,0.816496580927726,0.0,2.0,5,2
